gender,age,percentile,vo2max,interpretation
F,63,54,27.8,Normal
F,63,55,27.9,Normal
F,63,56,27.9,Normal
F,63,57,28,Normal
F,63,58,28.1,Normal
F,63,59,28.2,Normal
F,63,60,28.3,Good
F,63,61,28.4,Good
F,63,62,28.5,Good
F,63,63,28.6,Good
F,63,64,28.7,Good
F,63,65,28.8,Good
F,63,66,28.9,Good
F,63,67,29,Good
F,63,68,29.1,Good
F,63,69,29.2,Good
F,63,70,29.3,Good
F,63,71,29.4,Good
F,63,72,29.5,Good
F,63,73,29.6,Good
F,63,74,29.7,Good
F,63,75,29.8,Good
F,63,76,29.8,Good
F,63,77,29.9,Good
F,63,78,30,Good
F,63,79,30.1,Good
F,63,80,30.3,Excellent
F,63,81,30.4,Excellent
F,63,82,30.5,Excellent
F,63,83,30.6,Excellent
F,63,84,30.7,Excellent
F,63,85,30.8,Excellent
F,63,86,31,Excellent
F,63,87,31.3,Excellent
F,63,88,31.7,Excellent
F,63,89,32.2,Excellent
F,63,90,32.7,Excellent
F,63,91,33.3,Excellent
F,63,92,34,Excellent
F,63,93,34.8,Excellent
F,63,94,35.7,Excellent
F,63,95,36.7,Excellent
F,63,96,41.3,Excellent
F,63,97,45.9,Excellent
F,63,98,50.5,Excellent
F,63,99,55,Excellent
F,64,15,13.3,Poor
F,64,16,13.9,Poor
F,64,17,14.4,Poor
F,64,18,14.9,Poor
F,64,19,15.5,Poor
F,64,20,16,Fair
F,64,21,16.5,Fair
F,64,22,17.1,Fair
F,64,23,17.6,Fair
F,64,24,18.1,Fair
F,64,25,18.7,Fair
F,64,26,19.2,Fair
F,64,27,19.7,Fair
F,64,28,20.3,Fair
F,64,29,20.8,Fair
F,64,30,21.3,Fair
F,64,31,21.9,Fair
F,64,32,22.4,Fair
F,64,33,22.9,Fair
F,64,34,23.5,Fair
F,64,35,24,Fair
F,64,36,24.6,Fair
F,64,37,25.1,Fair
F,64,38,25.6,Fair
F,64,39,26.2,Fair
F,64,40,26.7,Normal
F,64,41,26.7,Normal
F,64,42,26.8,Normal
F,64,43,26.9,Normal
F,64,44,26.9,Normal
F,64,45,27,Normal
F,64,46,27,Normal
F,64,47,27.1,Normal
F,64,48,27.2,Normal
F,64,49,27.2,Normal
F,64,50,27.3,Normal
F,64,51,27.4,Normal
F,64,52,27.4,Normal
F,64,53,27.5,Normal
F,64,54,27.6,Normal
F,64,55,27.7,Normal
F,64,56,27.7,Normal
F,64,57,27.8,Normal
F,64,58,27.9,Normal
F,64,59,28,Normal
F,64,60,28.1,Good
F,64,61,28.2,Good
F,64,62,28.3,Good
F,64,63,28.4,Good
F,64,64,28.5,Good
F,64,65,28.6,Good
F,64,66,28.7,Good
F,64,67,28.8,Good
F,64,68,28.9,Good
F,64,69,29,Good
F,64,70,29.1,Good
F,64,71,29.2,Good
F,64,72,29.3,Good
F,64,73,29.4,Good
F,64,74,29.4,Good
F,64,75,29.5,Good
F,64,76,29.6,Good
F,64,77,29.7,Good
F,64,78,29.8,Good
F,64,79,29.9,Good
F,64,80,30,Excellent
F,64,81,30.1,Excellent
F,64,82,30.2,Excellent
F,64,83,30.3,Excellent
F,64,84,30.4,Excellent
F,64,85,30.6,Excellent
F,64,86,30.8,Excellent
F,64,87,31.1,Excellent
F,64,88,31.4,Excellent
F,64,89,31.9,Excellent
F,64,90,32.5,Excellent
F,64,91,33.1,Excellent
F,64,92,33.8,Excellent
F,64,93,34.6,Excellent
F,64,94,35.5,Excellent
F,64,95,36.5,Excellent
F,64,96,41.1,Excellent
F,64,97,45.7,Excellent
F,64,98,50.3,Excellent
F,64,99,54.8,Excellent
F,65,15,13.3,Poor
F,65,16,13.8,Poor
F,65,17,14.3,Poor
F,65,18,14.9,Poor
F,65,19,15.4,Poor
F,65,20,15.9,Fair
F,65,21,16.4,Fair
F,65,22,17,Fair
F,65,23,17.5,Fair
F,65,24,18,Fair
F,65,25,18.6,Fair
F,65,26,19.1,Fair
F,65,27,19.6,Fair
F,65,28,20.2,Fair
F,65,29,20.7,Fair
F,65,30,21.2,Fair
F,65,31,21.7,Fair
F,65,32,22.3,Fair
F,65,33,22.8,Fair
F,65,34,23.3,Fair
F,65,35,23.9,Fair
F,65,36,24.4,Fair
F,65,37,24.9,Fair
F,65,38,25.5,Fair
F,65,39,26,Fair
F,65,40,26.5,Normal
F,65,41,26.6,Normal
F,65,42,26.6,Normal
F,65,43,26.7,Normal
F,65,44,26.8,Normal
F,65,45,26.8,Normal
F,65,46,26.9,Normal
F,65,47,26.9,Normal
F,65,48,27,Normal
F,65,49,27,Normal
F,65,50,27.1,Normal
F,65,51,27.2,Normal
F,65,52,27.3,Normal
F,65,53,27.3,Normal
F,65,54,27.4,Normal
F,65,55,27.5,Normal
F,65,56,27.6,Normal
F,65,57,27.7,Normal
F,65,58,27.7,Normal
F,65,59,27.8,Normal
F,65,60,27.9,Good
F,65,61,28,Good
F,65,62,28.1,Good
F,65,63,28.2,Good
F,65,64,28.3,Good
F,65,65,28.4,Good
F,65,66,28.5,Good
F,65,67,28.6,Good
F,65,68,28.7,Good
F,65,69,28.8,Good
F,65,70,28.9,Good
F,65,71,29,Good
F,65,72,29.1,Good
F,65,73,29.2,Good
F,65,74,29.2,Good
F,65,75,29.3,Good
F,65,76,29.4,Good
F,65,77,29.5,Good
F,65,78,29.6,Good
F,65,79,29.7,Good
F,65,80,29.8,Excellent
F,65,81,29.9,Excellent
F,65,82,30,Excellent
F,65,83,30.1,Excellent
F,65,84,30.2,Excellent
F,65,85,30.3,Excellent
F,65,86,30.5,Excellent
F,65,87,30.8,Excellent
F,65,88,31.2,Excellent
F,65,89,31.7,Excellent
F,65,90,32.3,Excellent
F,65,91,32.9,Excellent
F,65,92,33.6,Excellent
F,65,93,34.4,Excellent
F,65,94,35.4,Excellent
F,65,95,36.4,Excellent
F,65,96,41,Excellent
F,65,97,45.5,Excellent
F,65,98,50.1,Excellent
F,65,99,54.6,Excellent
F,66,15,13.2,Poor
F,66,16,13.7,Poor
F,66,17,14.2,Poor
F,66,18,14.8,Poor
F,66,19,15.3,Poor
F,66,20,15.8,Fair
F,66,21,16.4,Fair
F,66,22,16.9,Fair
F,66,23,17.4,Fair
F,66,24,17.9,Fair
F,66,25,18.5,Fair
F,66,26,19,Fair
F,66,27,19.5,Fair
F,66,28,20,Fair
F,66,29,20.6,Fair
F,66,30,21.1,Fair
F,66,31,21.6,Fair
F,66,32,22.2,Fair
F,66,33,22.7,Fair
F,66,34,23.2,Fair
F,66,35,23.7,Fair
F,66,36,24.3,Fair
F,66,37,24.8,Fair
F,66,38,25.3,Fair
F,66,39,25.9,Fair
F,66,40,26.4,Normal
F,66,41,26.4,Normal
F,66,42,26.5,Normal
F,66,43,26.6,Normal
F,66,44,26.6,Normal
F,66,45,26.7,Normal
F,66,46,26.7,Normal
F,66,47,26.8,Normal
F,66,48,26.8,Normal
F,66,49,26.9,Normal
F,66,50,27,Normal
F,66,51,27,Normal
F,66,52,27.1,Normal
F,66,53,27.2,Normal
F,66,54,27.3,Normal
F,66,55,27.3,Normal
F,66,56,27.4,Normal
F,66,57,27.5,Normal
F,66,58,27.6,Normal
F,66,59,27.7,Normal
F,66,60,27.8,Good
F,66,61,27.8,Good
F,66,62,27.9,Good
F,66,63,28,Good
F,66,64,28.1,Good
F,66,65,28.2,Good
F,66,66,28.3,Good
F,66,67,28.4,Good
F,66,68,28.5,Good
F,66,69,28.6,Good
F,66,70,28.7,Good
F,66,71,28.8,Good
F,66,72,28.9,Good
F,66,73,29,Good
F,66,74,29.1,Good
F,66,75,29.2,Good
F,66,76,29.3,Good
F,66,77,29.3,Good
F,66,78,29.4,Good
F,66,79,29.5,Good
F,66,80,29.7,Excellent
F,66,81,29.8,Excellent
F,66,82,29.8,Excellent
F,66,83,29.9,Excellent
F,66,84,30,Excellent
F,66,85,30.1,Excellent
F,66,86,30.4,Excellent
F,66,87,30.7,Excellent
F,66,88,31,Excellent
F,66,89,31.5,Excellent
F,66,90,32.1,Excellent
F,66,91,32.7,Excellent
F,66,92,33.5,Excellent
F,66,93,34.3,Excellent
F,66,94,35.2,Excellent
F,66,95,36.3,Excellent
F,66,96,40.9,Excellent
F,66,97,45.4,Excellent
F,66,98,49.9,Excellent
F,66,99,54.5,Excellent
F,67,15,13.1,Poor
F,67,16,13.7,Poor
F,67,17,14.2,Poor
F,67,18,14.7,Poor
F,67,19,15.2,Poor
F,67,20,15.8,Fair
F,67,21,16.3,Fair
F,67,22,16.8,Fair
F,67,23,17.3,Fair
F,67,24,17.9,Fair
F,67,25,18.4,Fair
F,67,26,18.9,Fair
F,67,27,19.4,Fair
F,67,28,20,Fair
F,67,29,20.5,Fair
F,67,30,21,Fair
F,67,31,21.5,Fair
F,67,32,22.1,Fair
F,67,33,22.6,Fair
F,67,34,23.1,Fair
F,67,35,23.6,Fair
F,67,36,24.2,Fair
F,67,37,24.7,Fair
F,67,38,25.2,Fair
F,67,39,25.7,Fair
F,67,40,26.3,Normal
F,67,41,26.3,Normal
F,67,42,26.4,Normal
F,67,43,26.4,Normal
F,67,44,26.5,Normal
F,67,45,26.5,Normal
F,67,46,26.6,Normal
F,67,47,26.6,Normal
F,67,48,26.7,Normal
F,67,49,26.8,Normal
F,67,50,26.8,Normal
F,67,51,26.9,Normal
F,67,52,27,Normal
F,67,53,27,Normal
F,67,54,27.1,Normal
F,67,55,27.2,Normal
F,67,56,27.3,Normal
F,67,57,27.4,Normal
F,67,58,27.4,Normal
F,67,59,27.5,Normal
F,67,60,27.6,Good
F,67,61,27.7,Good
F,67,62,27.8,Good
F,67,63,27.9,Good
F,67,64,28,Good
F,67,65,28.1,Good
F,67,66,28.2,Good
F,67,67,28.3,Good
F,67,68,28.4,Good
F,67,69,28.5,Good
F,67,70,28.6,Good
F,67,71,28.6,Good
F,67,72,28.7,Good
F,67,73,28.8,Good
F,67,74,28.9,Good
F,67,75,29,Good
F,67,76,29.1,Good
F,67,77,29.2,Good
F,67,78,29.3,Good
F,67,79,29.4,Good
F,67,80,29.5,Excellent
F,67,81,29.6,Excellent
F,67,82,29.7,Excellent
F,67,83,29.8,Excellent
F,67,84,29.9,Excellent
F,67,85,30,Excellent
F,67,86,30.2,Excellent
F,67,87,30.5,Excellent
F,67,88,30.9,Excellent
F,67,89,31.4,Excellent
F,67,90,31.9,Excellent
F,67,91,32.6,Excellent
F,67,92,33.3,Excellent
F,67,93,34.2,Excellent
F,67,94,35.1,Excellent
F,67,95,36.2,Excellent
F,67,96,40.8,Excellent
F,67,97,45.3,Excellent
F,67,98,49.8,Excellent
F,67,99,54.3,Excellent
F,68,15,13.1,Poor
F,68,16,13.6,Poor
F,68,17,14.1,Poor
F,68,18,14.6,Poor
F,68,19,15.2,Poor
F,68,20,15.7,Fair
F,68,21,16.2,Fair
F,68,22,16.7,Fair
F,68,23,17.3,Fair
F,68,24,17.8,Fair
F,68,25,18.3,Fair
F,68,26,18.8,Fair
F,68,27,19.3,Fair
F,68,28,19.9,Fair
F,68,29,20.4,Fair
F,68,30,20.9,Fair
F,68,31,21.4,Fair
F,68,32,22,Fair
F,68,33,22.5,Fair
F,68,34,23,Fair
F,68,35,23.5,Fair
F,68,36,24.1,Fair
F,68,37,24.6,Fair
F,68,38,25.1,Fair
F,68,39,25.6,Fair
F,68,40,26.1,Normal
F,68,41,26.2,Normal
F,68,42,26.3,Normal
F,68,43,26.3,Normal
F,68,44,26.4,Normal
F,68,45,26.4,Normal
F,68,46,26.5,Normal
F,68,47,26.5,Normal
F,68,48,26.6,Normal
F,68,49,26.6,Normal
F,68,50,26.7,Normal
F,68,51,26.8,Normal
F,68,52,26.8,Normal
F,68,53,26.9,Normal
F,68,54,27,Normal
F,68,55,27.1,Normal
F,68,56,27.1,Normal
F,68,57,27.2,Normal
F,68,58,27.3,Normal
F,68,59,27.4,Normal
F,68,60,27.5,Good
F,68,61,27.6,Good
F,68,62,27.7,Good
F,68,63,27.8,Good
F,68,64,27.9,Good
F,68,65,28,Good
F,68,66,28,Good
F,68,67,28.1,Good
F,68,68,28.2,Good
F,68,69,28.3,Good
F,68,70,28.4,Good
F,68,71,28.5,Good
F,68,72,28.6,Good
F,68,73,28.7,Good
F,68,74,28.8,Good
F,68,75,28.9,Good
F,68,76,29,Good
F,68,77,29.1,Good
F,68,78,29.1,Good
F,68,79,29.2,Good
F,68,80,29.4,Excellent
F,68,81,29.5,Excellent
F,68,82,29.5,Excellent
F,68,83,29.6,Excellent
F,68,84,29.7,Excellent
F,68,85,29.8,Excellent
F,68,86,30,Excellent
F,68,87,30.3,Excellent
F,68,88,30.7,Excellent
F,68,89,31.2,Excellent
F,68,90,31.8,Excellent
F,68,91,32.5,Excellent
F,68,92,33.2,Excellent
F,68,93,34.1,Excellent
F,68,94,35.1,Excellent
F,68,95,36.2,Excellent
F,68,96,40.7,Excellent
F,68,97,45.2,Excellent
F,68,98,49.7,Excellent
F,68,99,54.2,Excellent
F,69,15,13,Poor
F,69,16,13.5,Poor
F,69,17,14.1,Poor
F,69,18,14.6,Poor
F,69,19,15.1,Poor
F,69,20,15.6,Fair
F,69,21,16.2,Fair
F,69,22,16.7,Fair
F,69,23,17.2,Fair
F,69,24,17.7,Fair
F,69,25,18.2,Fair
F,69,26,18.8,Fair
F,69,27,19.3,Fair
F,69,28,19.8,Fair
F,69,29,20.3,Fair
F,69,30,20.8,Fair
F,69,31,21.4,Fair
F,69,32,21.9,Fair
F,69,33,22.4,Fair
F,69,34,22.9,Fair
F,69,35,23.4,Fair
F,69,36,24,Fair
F,69,37,24.5,Fair
F,69,38,25,Fair
F,69,39,25.5,Fair
F,69,40,26,Normal
F,69,41,26.1,Normal
F,69,42,26.2,Normal
F,69,43,26.2,Normal
F,69,44,26.3,Normal
F,69,45,26.3,Normal
F,69,46,26.4,Normal
F,69,47,26.4,Normal
F,69,48,26.5,Normal
F,69,49,26.5,Normal
F,69,50,26.6,Normal
F,69,51,26.7,Normal
F,69,52,26.7,Normal
F,69,53,26.8,Normal
F,69,54,26.9,Normal
F,69,55,27,Normal
F,69,56,27,Normal
F,69,57,27.1,Normal
F,69,58,27.2,Normal
F,69,59,27.3,Normal
F,69,60,27.4,Good
F,69,61,27.5,Good
F,69,62,27.6,Good
F,69,63,27.7,Good
F,69,64,27.7,Good
F,69,65,27.8,Good
F,69,66,27.9,Good
F,69,67,28,Good
F,69,68,28.1,Good
F,69,69,28.2,Good
F,69,70,28.3,Good
F,69,71,28.4,Good
F,69,72,28.5,Good
F,69,73,28.6,Good
F,69,74,28.7,Good
F,69,75,28.8,Good
F,69,76,28.8,Good
F,69,77,28.9,Good
F,69,78,29,Good
F,69,79,29.1,Good
F,69,80,29.2,Excellent
F,69,81,29.3,Excellent
F,69,82,29.4,Excellent
F,69,83,29.5,Excellent
F,69,84,29.6,Excellent
F,69,85,29.7,Excellent
F,69,86,29.9,Excellent
F,69,87,30.2,Excellent
F,69,88,30.6,Excellent
F,69,89,31.1,Excellent
F,69,90,31.7,Excellent
F,69,91,32.4,Excellent
F,69,92,33.1,Excellent
F,69,93,34,Excellent
F,69,94,35,Excellent
F,69,95,36.1,Excellent
F,69,96,40.6,Excellent
F,69,97,45.1,Excellent
F,69,98,49.6,Excellent
F,69,99,54.1,Excellent
F,70,15,13,Poor
F,70,16,13.5,Poor
F,70,17,14,Poor
F,70,18,14.5,Poor
F,70,19,15.1,Poor
F,70,20,15.6,Fair
F,70,21,16.1,Fair
F,70,22,16.6,Fair
F,70,23,17.1,Fair
F,70,24,17.7,Fair
F,70,25,18.2,Fair
F,70,26,18.7,Fair
F,70,27,19.2,Fair
F,70,28,19.7,Fair
F,70,29,20.3,Fair
F,70,30,20.8,Fair
F,70,31,21.3,Fair
F,70,32,21.8,Fair
F,70,33,22.3,Fair
F,70,34,22.9,Fair
F,70,35,23.4,Fair
F,70,36,23.9,Fair
F,70,37,24.4,Fair
F,70,38,24.9,Fair
F,70,39,25.5,Fair
F,70,40,26,Normal
F,70,41,26,Normal
F,70,42,26.1,Normal
F,70,43,26.1,Normal
F,70,44,26.2,Normal
F,70,45,26.2,Normal
F,70,46,26.3,Normal
F,70,47,26.3,Normal
F,70,48,26.4,Normal
F,70,49,26.5,Normal
F,70,50,26.5,Normal
F,70,51,26.6,Normal
F,70,52,26.7,Normal
F,70,53,26.7,Normal
F,70,54,26.8,Normal
F,70,55,26.9,Normal
F,70,56,27,Normal
F,70,57,27,Normal
F,70,58,27.1,Normal
F,70,59,27.2,Normal
F,70,60,27.3,Good
F,70,61,27.4,Good
F,70,62,27.5,Good
F,70,63,27.6,Good
F,70,64,27.7,Good
F,70,65,27.8,Good
F,70,66,27.9,Good
F,70,67,27.9,Good
F,70,68,28,Good
F,70,69,28.1,Good
F,70,70,28.2,Good
F,70,71,28.3,Good
F,70,72,28.4,Good
F,70,73,28.5,Good
F,70,74,28.6,Good
F,70,75,28.7,Good
F,70,76,28.8,Good
F,70,77,28.8,Good
F,70,78,28.9,Good
F,70,79,29,Good
F,70,80,29.1,Excellent
F,70,81,29.2,Excellent
F,70,82,29.3,Excellent
F,70,83,29.4,Excellent
F,70,84,29.5,Excellent
F,70,85,29.6,Excellent
F,70,86,29.8,Excellent
F,70,87,30.1,Excellent
F,70,88,30.5,Excellent
F,70,89,31,Excellent
F,70,90,31.6,Excellent
F,70,91,32.3,Excellent
F,70,92,33,Excellent
F,70,93,33.9,Excellent
F,70,94,34.9,Excellent
F,70,95,36,Excellent
F,70,96,40.5,Excellent
F,70,97,45.1,Excellent
F,70,98,49.6,Excellent
F,70,99,54.1,Excellent
F,71,15,13,Poor
F,71,16,13.5,Poor
F,71,17,14,Poor
F,71,18,14.5,Poor
F,71,19,15,Poor
F,71,20,15.5,Fair
F,71,21,16.1,Fair
F,71,22,16.6,Fair
F,71,23,17.1,Fair
F,71,24,17.6,Fair
F,71,25,18.1,Fair
F,71,26,18.7,Fair
F,71,27,19.2,Fair
F,71,28,19.7,Fair
F,71,29,20.2,Fair
F,71,30,20.7,Fair
F,71,31,21.3,Fair
F,71,32,21.8,Fair
F,71,33,22.3,Fair
F,71,34,22.8,Fair
F,71,35,23.3,Fair
F,71,36,23.8,Fair
F,71,37,24.4,Fair
F,71,38,24.9,Fair
F,71,39,25.4,Fair
F,71,40,25.9,Normal
F,71,41,26,Normal
F,71,42,26,Normal
F,71,43,26.1,Normal
F,71,44,26.1,Normal
F,71,45,26.2,Normal
F,71,46,26.2,Normal
F,71,47,26.3,Normal
F,71,48,26.3,Normal
F,71,49,26.4,Normal
F,71,50,26.5,Normal
F,71,51,26.5,Normal
F,71,52,26.6,Normal
F,71,53,26.7,Normal
F,71,54,26.7,Normal
F,71,55,26.8,Normal
F,71,56,26.9,Normal
F,71,57,27,Normal
F,71,58,27.1,Normal
F,71,59,27.1,Normal
F,71,60,27.2,Good
F,71,61,27.3,Good
F,71,62,27.4,Good
F,71,63,27.5,Good
F,71,64,27.6,Good
F,71,65,27.7,Good
F,71,66,27.8,Good
F,71,67,27.9,Good
F,71,68,28,Good
F,71,69,28.1,Good
F,71,70,28.2,Good
F,71,71,28.2,Good
F,71,72,28.3,Good
F,71,73,28.4,Good
F,71,74,28.5,Good
F,71,75,28.6,Good
F,71,76,28.7,Good
F,71,77,28.8,Good
F,71,78,28.9,Good
F,71,79,29,Good
F,71,80,29.1,Excellent
F,71,81,29.2,Excellent
F,71,82,29.3,Excellent
F,71,83,29.3,Excellent
F,71,84,29.4,Excellent
F,71,85,29.5,Excellent
F,71,86,29.7,Excellent
F,71,87,30.1,Excellent
F,71,88,30.5,Excellent
F,71,89,31,Excellent
F,71,90,31.5,Excellent
F,71,91,32.2,Excellent
F,71,92,33,Excellent
F,71,93,33.9,Excellent
F,71,94,34.9,Excellent
F,71,95,36,Excellent
F,71,96,40.5,Excellent
F,71,97,45,Excellent
F,71,98,49.5,Excellent
F,71,99,54,Excellent
F,72,15,12.9,Poor
F,72,16,13.5,Poor
F,72,17,14,Poor
F,72,18,14.5,Poor
F,72,19,15,Poor
F,72,20,15.5,Fair
F,72,21,16,Fair
F,72,22,16.6,Fair
F,72,23,17.1,Fair
F,72,24,17.6,Fair
F,72,25,18.1,Fair
F,72,26,18.6,Fair
F,72,27,19.1,Fair
F,72,28,19.7,Fair
F,72,29,20.2,Fair
F,72,30,20.7,Fair
F,72,31,21.2,Fair
F,72,32,21.7,Fair
F,72,33,22.2,Fair
F,72,34,22.8,Fair
F,72,35,23.3,Fair
F,72,36,23.8,Fair
F,72,37,24.3,Fair
F,72,38,24.8,Fair
F,72,39,25.4,Fair
F,72,40,25.9,Normal
F,72,41,25.9,Normal
F,72,42,26,Normal
F,72,43,26,Normal
F,72,44,26.1,Normal
F,72,45,26.1,Normal
F,72,46,26.2,Normal
F,72,47,26.2,Normal
F,72,48,26.3,Normal
F,72,49,26.4,Normal
F,72,50,26.4,Normal
F,72,51,26.5,Normal
F,72,52,26.5,Normal
F,72,53,26.6,Normal
F,72,54,26.7,Normal
F,72,55,26.8,Normal
F,72,56,26.8,Normal
F,72,57,26.9,Normal
F,72,58,27,Normal
F,72,59,27.1,Normal
F,72,60,27.2,Good
F,72,61,27.3,Good
F,72,62,27.4,Good
F,72,63,27.4,Good
F,72,64,27.5,Good
F,72,65,27.6,Good
F,72,66,27.7,Good
F,72,67,27.8,Good
F,72,68,27.9,Good
F,72,69,28,Good
F,72,70,28.1,Good
F,72,71,28.2,Good
F,72,72,28.3,Good
F,72,73,28.4,Good
F,72,74,28.5,Good
F,72,75,28.5,Good
F,72,76,28.6,Good
F,72,77,28.7,Good
F,72,78,28.8,Good
F,72,79,28.9,Good
F,72,80,29,Excellent
F,72,81,29.1,Excellent
F,72,82,29.2,Excellent
F,72,83,29.3,Excellent
F,72,84,29.4,Excellent
F,72,85,29.5,Excellent
F,72,86,29.7,Excellent
F,72,87,30,Excellent
F,72,88,30.4,Excellent
F,72,89,30.9,Excellent
F,72,90,31.5,Excellent
F,72,91,32.2,Excellent
F,72,92,32.9,Excellent
F,72,93,33.8,Excellent
F,72,94,34.9,Excellent
F,72,95,36,Excellent
F,72,96,40.5,Excellent
F,72,97,45,Excellent
F,72,98,49.5,Excellent
F,72,99,54,Excellent
F,73,15,12.9,Poor
F,73,16,13.4,Poor
F,73,17,14,Poor
F,73,18,14.5,Poor
F,73,19,15,Poor
F,73,20,15.5,Fair
F,73,21,16,Fair
F,73,22,16.5,Fair
F,73,23,17.1,Fair
F,73,24,17.6,Fair
F,73,25,18.1,Fair
F,73,26,18.6,Fair
F,73,27,19.1,Fair
F,73,28,19.6,Fair
F,73,29,20.2,Fair
F,73,30,20.7,Fair
F,73,31,21.2,Fair
F,73,32,21.7,Fair
F,73,33,22.2,Fair
F,73,34,22.7,Fair
F,73,35,23.3,Fair
F,73,36,23.8,Fair
F,73,37,24.3,Fair
F,73,38,24.8,Fair
F,73,39,25.3,Fair
F,73,40,25.8,Normal
F,73,41,25.9,Normal
F,73,42,25.9,Normal
F,73,43,26,Normal
F,73,44,26.1,Normal
F,73,45,26.1,Normal
F,73,46,26.2,Normal
F,73,47,26.2,Normal
F,73,48,26.3,Normal
F,73,49,26.3,Normal
F,73,50,26.4,Normal
F,73,51,26.4,Normal
F,73,52,26.5,Normal
F,73,53,26.6,Normal
F,73,54,26.7,Normal
F,73,55,26.7,Normal
F,73,56,26.8,Normal
F,73,57,26.9,Normal
F,73,58,27,Normal
F,73,59,27.1,Normal
F,73,60,27.1,Good
F,73,61,27.2,Good
F,73,62,27.3,Good
F,73,63,27.4,Good
F,73,64,27.5,Good
F,73,65,27.6,Good
F,73,66,27.7,Good
F,73,67,27.8,Good
F,73,68,27.9,Good
F,73,69,28,Good
F,73,70,28.1,Good
F,73,71,28.2,Good
F,73,72,28.2,Good
F,73,73,28.3,Good
F,73,74,28.4,Good
F,73,75,28.5,Good
F,73,76,28.6,Good
F,73,77,28.7,Good
F,73,78,28.8,Good
F,73,79,28.9,Good
F,73,80,29,Excellent
F,73,81,29.1,Excellent
F,73,82,29.2,Excellent
F,73,83,29.2,Excellent
F,73,84,29.3,Excellent
F,73,85,29.4,Excellent
F,73,86,29.7,Excellent
F,73,87,30,Excellent
F,73,88,30.4,Excellent
F,73,89,30.9,Excellent
F,73,90,31.5,Excellent
F,73,91,32.1,Excellent
F,73,92,32.9,Excellent
F,73,93,33.8,Excellent
F,73,94,34.8,Excellent
F,73,95,36,Excellent
F,73,96,40.5,Excellent
F,73,97,45,Excellent
F,73,98,49.5,Excellent
F,73,99,54,Excellent
F,74,15,12.9,Poor
F,74,16,13.4,Poor
F,74,17,13.9,Poor
F,74,18,14.5,Poor
F,74,19,15,Poor
F,74,20,15.5,Fair
F,74,21,16,Fair
F,74,22,16.5,Fair
F,74,23,17,Fair
F,74,24,17.6,Fair
F,74,25,18.1,Fair
F,74,26,18.6,Fair
F,74,27,19.1,Fair
F,74,28,19.6,Fair
F,74,29,20.1,Fair
F,74,30,20.7,Fair
F,74,31,21.2,Fair
F,74,32,21.7,Fair
F,74,33,22.2,Fair
F,74,34,22.7,Fair
F,74,35,23.2,Fair
F,74,36,23.8,Fair
F,74,37,24.3,Fair
F,74,38,24.8,Fair
F,74,39,25.3,Fair
F,74,40,25.8,Normal
F,74,41,25.9,Normal
F,74,42,25.9,Normal
F,74,43,26,Normal
F,74,44,26,Normal
F,74,45,26.1,Normal
F,74,46,26.1,Normal
F,74,47,26.2,Normal
F,74,48,26.2,Normal
F,74,49,26.3,Normal
F,74,50,26.4,Normal
F,74,51,26.4,Normal
F,74,52,26.5,Normal
F,74,53,26.6,Normal
F,74,54,26.6,Normal
F,74,55,26.7,Normal
F,74,56,26.8,Normal
F,74,57,26.9,Normal
F,74,58,27,Normal
F,74,59,27,Normal
F,74,60,27.1,Good
F,74,61,27.2,Good
F,74,62,27.3,Good
F,74,63,27.4,Good
F,74,64,27.5,Good
F,74,65,27.6,Good
F,74,66,27.7,Good
F,74,67,27.8,Good
F,74,68,27.9,Good
F,74,69,27.9,Good
F,74,70,28,Good
F,74,71,28.1,Good
F,74,72,28.2,Good
F,74,73,28.3,Good
F,74,74,28.4,Good
F,74,75,28.5,Good
F,74,76,28.6,Good
F,74,77,28.7,Good
F,74,78,28.7,Good
F,74,79,28.8,Good
F,74,80,29,Excellent
F,74,81,29.1,Excellent
F,74,82,29.1,Excellent
F,74,83,29.2,Excellent
F,74,84,29.3,Excellent
F,74,85,29.4,Excellent
F,74,86,29.6,Excellent
F,74,87,29.9,Excellent
F,74,88,30.3,Excellent
F,74,89,30.9,Excellent
F,74,90,31.4,Excellent
F,74,91,32.1,Excellent
F,74,92,32.9,Excellent
F,74,93,33.8,Excellent
F,74,94,34.8,Excellent
F,74,95,36,Excellent
F,74,96,40.5,Excellent
F,74,97,45,Excellent
F,74,98,49.5,Excellent
F,74,99,54,Excellent
F,75,15,12.9,Poor
F,75,16,13.4,Poor
F,75,17,13.9,Poor
F,75,18,14.5,Poor
F,75,19,15,Poor
F,75,20,15.5,Fair
F,75,21,16,Fair
F,75,22,16.5,Fair
F,75,23,17,Fair
F,75,24,17.6,Fair
F,75,25,18.1,Fair
F,75,26,18.6,Fair
F,75,27,19.1,Fair
F,75,28,19.6,Fair
F,75,29,20.1,Fair
F,75,30,20.7,Fair
F,75,31,21.2,Fair
F,75,32,21.7,Fair
F,75,33,22.2,Fair
F,75,34,22.7,Fair
F,75,35,23.2,Fair
F,75,36,23.7,Fair
F,75,37,24.3,Fair
F,75,38,24.8,Fair
F,75,39,25.3,Fair
F,75,40,25.8,Normal
F,75,41,25.9,Normal
F,75,42,25.9,Normal
F,75,43,26,Normal
F,75,44,26,Normal
F,75,45,26.1,Normal
F,75,46,26.1,Normal
F,75,47,26.2,Normal
F,75,48,26.2,Normal
